latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-17.28997,-55.41505,352.4,0.41,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,301.3,12.4,N
-17.28933,-55.41892,319.3,0.41,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,295.5,7,N
-19.01293,-42.62059,308.3,0.47,0.64,2020-10-03,0448,N,VIIRS,n,2.0NRT,289.6,1,N
-19.01892,-42.6214,305,0.47,0.64,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.5,1.1,N
-17.21343,-56.04527,307.5,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.7,1.6,N
-17.21557,-56.05404,304.6,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.7,0.8,N
-17.21625,-56.04997,305.8,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.1,0.8,N
-17.21572,-56.05256,308.7,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.1,0.8,N
-17.21641,-56.0485,304.7,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,292,0.8,N
-17.19528,-56.21323,303.6,0.44,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,281.2,1.7,N
-17.22133,-56.06197,307.1,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.6,1.7,N
-17.19809,-56.21799,319.9,0.44,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,281,1.7,N
-17.1988,-56.21388,316.1,0.44,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,283.5,1.7,N
-17.22414,-56.06668,311.4,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.7,1.2,N
-17.20162,-56.21865,310.4,0.44,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,282.9,2.1,N
-18.23432,-49.42747,305.7,0.52,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,295.1,1.6,N
-17.20444,-56.22342,300.1,0.44,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,278.8,1.6,N
-18.23817,-49.4279,309.9,0.52,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,295.8,1.6,N
-17.23465,-56.06862,308.4,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.8,1.4,N
-17.24166,-56.06992,309.8,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.1,2,N
-17.24798,-56.07528,309.4,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.8,1.2,N
-17.25218,-56.07187,308.5,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.3,1.2,N
-17.25568,-56.07251,309.4,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.8,1.1,N
-17.25711,-56.08537,311.5,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.6,1.1,N
-17.2585,-56.07723,305.5,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.6,1.1,N
-17.25988,-56.0691,306.6,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.8,1.6,N
-17.25993,-56.09008,306.6,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.4,1.4,N
-17.26417,-56.10768,307.1,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,294,0.9,N
-17.33578,-55.68336,308.8,0.42,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,295,1.5,N
-17.26699,-56.11241,305.3,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.3,0.9,N
-17.29654,-55.95914,340.1,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.6,2.3,N
-17.26981,-56.11714,306.2,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.9,1.1,N
-17.2705,-56.11306,307.2,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.9,1.4,N
-17.29722,-55.95512,306.7,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.6,2.3,N
-17.34137,-55.6925,305.8,0.42,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.8,0.8,N
-17.29731,-55.97589,334.7,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.6,2.7,N
-17.29799,-55.97186,322.1,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.3,2.7,N
-17.30003,-55.95978,327.6,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.7,2.3,N
-17.29867,-55.96783,319.1,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.7,2.4,N
-17.29935,-55.9638,319.3,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.3,2.4,N
-17.30071,-55.95576,310.1,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.6,2.3,N
-17.34483,-55.69313,306.2,0.42,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.6,0.8,N
-18.5443,-47.48325,307.4,0.45,0.47,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.2,1.2,N
-17.30013,-55.98056,344.6,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.5,3.9,N
-17.3008,-55.97654,340,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.1,3.5,N
-17.29944,-55.98459,312,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,289.3,3.9,N
-17.30148,-55.9725,309.7,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,292,3.5,N
-17.30216,-55.96848,315.8,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.8,2.2,N
-17.29749,-56.01754,325.9,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,295.1,2.3,N
-17.30226,-55.98927,347.5,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.2,3.8,N
-17.30293,-55.98524,349.6,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.6,3.9,N
-17.30362,-55.98121,322.8,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.1,3.9,N
-17.29681,-56.02158,308.7,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.2,2,N
-17.29817,-56.0135,316.6,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.8,2.3,N
-17.30158,-55.99331,311.5,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.3,3.8,N
-17.30507,-55.99396,323.2,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.6,1.7,N
-17.30099,-56.01819,316.2,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.9,1.7,N
-17.30575,-55.98992,305.5,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.5,1.7,N
-17.32186,-56.00122,308.6,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.2,1,N
-17.08567,-57.43057,302.1,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,288.7,1.2,N
-17.08942,-57.43129,306,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,289.1,1.2,N
-17.10444,-57.39068,310.8,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.3,1.5,N
-17.10817,-57.3914,308.5,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,292,1.5,N
-17.22332,-56.74049,308.9,0.46,0.39,2020-10-03,0448,N,VIIRS,n,2.0NRT,283.4,2.1,N
-17.10774,-57.41547,320.2,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,287.5,2.4,N
-17.22693,-56.74117,313.2,0.46,0.39,2020-10-03,0448,N,VIIRS,n,2.0NRT,281.8,1.8,N
-17.11355,-57.42626,315.6,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,288,1.9,N
-17.11771,-57.40289,316.1,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.4,3.1,N
-17.12145,-57.4036,335.5,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.2,3.1,N
-17.12228,-57.39894,318,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.8,3.1,N
-17.12602,-57.39966,311.4,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.9,1.9,N
-17.1256,-57.42374,331.2,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.2,5.7,N
-17.12227,-57.44249,314.2,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.8,2,N
-17.23742,-56.788,305.6,0.46,0.39,2020-10-03,0448,N,VIIRS,n,2.0NRT,283.6,1,N
-17.37751,-55.97364,302.8,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.1,1,N
-17.24028,-56.79304,314.4,0.46,0.39,2020-10-03,0448,N,VIIRS,n,2.0NRT,284.6,1.9,N
-17.24255,-56.77998,307,0.46,0.39,2020-10-03,0448,N,VIIRS,n,2.0NRT,283.6,1.2,N
-18.54682,-48.08084,314.2,0.42,0.45,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.7,2.5,N
-17.12893,-57.44862,334.9,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.8,5.6,N
-17.38176,-55.99104,317.2,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.8,1.6,N
-19.21459,-41.92328,315.6,0.53,0.67,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.4,2,N
-17.38525,-55.99168,341.9,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.1,7.1,N
-19.22082,-41.92438,334.1,0.53,0.67,2020-10-03,0448,N,VIIRS,n,2.0NRT,294,10.7,N
-17.38805,-55.99636,340,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.8,10.4,N
-17.38874,-55.99232,349.4,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.8,7.1,N
-19.22703,-41.92575,367,0.53,0.67,2020-10-03,0448,N,VIIRS,h,2.0NRT,300.3,10.7,N
-17.13642,-57.45008,305.8,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.5,1.4,N
-17.16187,-57.30581,302.3,0.49,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.4,1.5,N
-19.22743,-41.92133,314.6,0.53,0.67,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.4,10.7,N
-17.39154,-55.99701,330.8,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.6,4,N
-17.39223,-55.99297,331.6,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.2,4.2,N
-17.39435,-56.00168,329.5,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.4,4,N
-17.18158,-57.28102,304.3,0.49,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.3,2,N
-17.18529,-57.28173,307,0.49,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.6,1,N
-17.18609,-57.27713,303.8,0.49,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.1,1,N
-19.31518,-41.59317,313.5,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.7,2.7,N
-19.31554,-41.58924,306.9,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.1,2.4,N
-17.03826,-58.22623,330.2,0.55,0.43,2020-10-03,0448,N,VIIRS,n,2.0NRT,293,5,N
-17.03919,-58.22104,333.5,0.55,0.43,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.4,4.4,N
-19.3204,-41.60658,323.7,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.5,4.6,N
-17.2662,-56.92479,313.9,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,283,1.3,N
-19.32127,-41.59724,316,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.2,2.7,N
-19.32164,-41.59318,315.3,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,289.6,2.7,N
-17.04218,-58.22699,343.9,0.55,0.43,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.8,10.8,N
-17.0431,-58.22181,339.5,0.55,0.43,2020-10-03,0448,N,VIIRS,n,2.0NRT,294,8.2,N
-19.32677,-41.60757,329.4,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.8,5.3,N
-19.32721,-41.60288,337.4,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,292,5.3,N
-17.26984,-56.92548,306.3,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,283.3,0.8,N
-17.61612,-54.94035,321.6,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,298.3,3.1,N
-17.61672,-54.93659,334.7,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,298.8,3.1,N
-17.61734,-54.93281,333.4,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,299.8,3.4,N
-17.61795,-54.92904,327.4,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,298.7,3.4,N
-17.61856,-54.92527,336.6,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,298.9,3,N
-17.621,-54.91022,332.9,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,297.8,3.5,N
-17.62161,-54.90649,335.1,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,297.3,3.5,N
-17.62222,-54.90276,331.2,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,296.8,4,N
-17.62282,-54.89904,343.7,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,298.9,4,N
-17.62343,-54.89531,354.4,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,307.5,14.9,N
-17.61917,-54.92149,318.4,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,297.1,3,N
-17.6204,-54.91397,308,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,296.2,2,N
-17.62404,-54.89157,311.5,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,295.1,14.9,N
-17.6268,-54.89589,321.6,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,297.7,14.9,N
-17.62619,-54.89962,314.7,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,297.2,4,N
-17.04463,-58.22882,306.4,0.55,0.43,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.4,1.8,N
-17.62699,-54.89884,313,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,297.4,1.5,N
-17.6276,-54.89511,313,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,296.7,1.1,N
-17.63036,-54.89942,312.3,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,297.3,1.5,N
-17.63097,-54.89568,308.4,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,296.8,1.1,N
-17.63435,-54.89627,322,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,298.5,1.5,N
-17.63373,-54.89999,316.3,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,298.1,2.4,N
-17.63772,-54.89685,309.7,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,296.9,1.5,N
-17.63833,-54.89312,310.2,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,296.4,1.5,N
-17.46404,-56.03799,303.7,0.43,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.8,1.1,N
-19.31622,-41.59297,315.7,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.9,2.2,N
-19.31655,-41.58909,308.7,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.3,2.2,N
-19.32151,-41.60643,326.3,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.6,4,N
-19.32192,-41.60174,301.5,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.8,3.5,N
-19.32232,-41.59707,313,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.3,3.5,N
-19.32268,-41.59298,318.7,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.1,2.2,N
-19.32787,-41.60759,321.6,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.5,7.2,N
-19.32829,-41.60282,341.5,0.55,0.68,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.3,6.6,N
-18.62728,-48.22459,308.7,0.41,0.45,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.5,1.3,N
-18.63142,-48.22517,318.5,0.41,0.45,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.8,1.3,N
-17.23456,-57.44187,322.9,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.7,4.3,N
-17.23747,-57.44728,334.8,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.5,7.5,N
-17.2383,-57.44259,352.5,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.8,4.3,N
-17.23913,-57.43791,316.3,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.8,4.3,N
-17.24574,-57.4006,315.1,0.49,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.5,2.6,N
-17.24656,-57.39594,317.9,0.49,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,296,3.1,N
-17.24038,-57.45267,327.5,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.7,3.9,N
-17.24204,-57.44331,306.9,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.3,1.6,N
-17.24287,-57.43864,311.9,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.4,1.6,N
-17.25029,-57.39666,310.6,0.49,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.8,2.3,N
-17.24869,-57.44943,323.9,0.5,0.41,2020-10-03,0448,N,VIIRS,n,2.0NRT,295,3.5,N
-17.33327,-56.96712,299.2,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,277.9,1,N
-17.33691,-56.96781,299.4,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,279.3,1,N
-17.33979,-56.97294,298.9,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,275.1,1.5,N
-17.34056,-56.96851,312.2,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,279.1,1.5,N
-17.34343,-56.97364,321.4,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,281.9,1.5,N
-17.34266,-56.97806,317.5,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,277,1.8,N
-17.52415,-55.91655,308,0.42,0.38,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.1,1,N
-17.34631,-56.97876,307.6,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,276.3,1.4,N
-18.77658,-47.47792,322.2,0.46,0.47,2020-10-03,0448,N,VIIRS,n,2.0NRT,292,2.4,N
-17.71181,-54.86769,315.2,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,296,1.7,N
-17.72372,-54.85838,309.9,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,295.7,1.1,N
-17.72493,-54.85094,308.2,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,295,1.3,N
-17.72709,-54.85897,311.3,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,296.1,1.1,N
-17.72769,-54.85526,314.2,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,296.8,1.1,N
-17.7283,-54.85154,318,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,296.7,1.3,N
-17.7289,-54.84783,318.9,0.4,0.37,2020-10-03,0448,N,VIIRS,n,2.0NRT,295.8,1.3,N
-17.22804,-58.01872,335.5,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.3,4,N
-17.22895,-58.01371,326.5,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.8,4,N
-17.23167,-57.99867,308.5,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.3,1.4,N
-17.2319,-58.01948,339,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.9,5.6,N
-17.23281,-58.01447,337.1,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.6,5.6,N
-17.23462,-58.00444,330.9,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.4,5.1,N
-17.231,-58.0245,307.7,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.2,2.9,N
-17.23553,-57.99944,311.6,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,293,2.9,N
-17.40864,-57.07126,302.7,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,287.3,1,N
-17.4123,-57.07195,308.4,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,289.7,1,N
-17.2617,-57.94266,338.1,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,295,5.8,N
-17.26259,-57.93769,333.3,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.7,5.8,N
-17.2608,-57.94762,304.6,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.5,1.8,N
-17.41596,-57.07265,304.9,0.47,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,288.9,1.8,N
-18.85021,-47.42687,303.6,0.46,0.47,2020-10-03,0448,N,VIIRS,n,2.0NRT,288.4,1.2,N
-18.85073,-47.42257,315.5,0.46,0.47,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.1,2.4,N
-17.26465,-57.94838,322.5,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.6,1.8,N
-17.26554,-57.94342,345.8,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.5,5.8,N
-17.26643,-57.93845,325.1,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.2,5.8,N
-17.26375,-57.95336,306.3,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.4,1.8,N
-17.26938,-57.94417,303.9,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.7,1.4,N
-17.28237,-57.91595,337.1,0.52,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.6,7,N
-17.28325,-57.91101,332,0.52,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.4,7,N
-17.28532,-57.92165,305.9,0.53,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.3,1.6,N
-17.2862,-57.91671,307.6,0.52,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.8,7,N
-19.3206,-43.5198,344.5,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.1,9.5,N
-19.32098,-43.51601,367,0.42,0.61,2020-10-03,0448,N,VIIRS,h,2.0NRT,292.6,9.5,N
-19.31874,-43.53815,306.2,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.4,1.4,N
-19.32023,-43.52339,316.4,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.3,4.7,N
-19.32138,-43.51207,316.9,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,288.5,3.7,N
-19.32453,-43.53775,330.7,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.4,3.6,N
-19.32742,-43.50935,323.1,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.3,3.4,N
-19.32493,-43.53375,301.6,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.6,2.5,N
-19.32571,-43.52613,312.4,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.1,1.4,N
-19.32609,-43.52237,306.1,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.7,1.4,N
-19.32694,-43.51404,308.7,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.2,2.1,N
-19.33142,-43.47005,311.6,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,289.6,0.9,N
-19.32829,-43.55715,303.1,0.41,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,291,1.1,N
-19.33278,-43.51329,302.9,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.2,2.1,N
-19.33661,-43.47578,301.2,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.1,2.1,N
-19.33704,-43.47158,304.6,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.8,0.9,N
-17.44401,-57.12899,320.4,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.4,3,N
-17.44479,-57.12449,322.9,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.1,3,N
-17.308,-57.90565,305.8,0.52,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.9,2,N
-17.30887,-57.90071,315,0.52,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.8,1.7,N
-17.43306,-57.19214,312.2,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,291,1.1,N
-17.43384,-57.18761,304.3,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,288.4,1.1,N
-17.44713,-57.11101,307.2,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.5,1.3,N
-19.33459,-43.55172,306.8,0.41,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,291.9,1.6,N
-19.34868,-43.41415,303.1,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,290.4,1.4,N
-17.44768,-57.1297,331.6,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,295.6,3,N
-17.44846,-57.12519,321.8,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,296.6,3,N
-19.43347,-42.62529,350.4,0.48,0.64,2020-10-03,0448,N,VIIRS,n,2.0NRT,295,8.4,N
-17.3127,-57.90146,312.4,0.52,0.42,2020-10-03,0448,N,VIIRS,n,2.0NRT,292.2,1.7,N
-17.43752,-57.18832,300.7,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,286.1,1.1,N
-17.43831,-57.1838,309.5,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,286.6,1,N
-17.43909,-57.17928,304.4,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,286.4,1,N
-17.4469,-57.13419,315.2,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,293.8,3,N
-17.45079,-57.11172,309.7,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,294.2,1.3,N
-19.3536,-43.4227,299.3,0.42,0.61,2020-10-03,0448,N,VIIRS,n,2.0NRT,288.9,1.7,N
-17.44979,-57.13939,340.8,0.48,0.4,2020-10-03,0448,N,VIIRS,n,2.0NRT,296.1,10.2,N
